groupname;loginname;code;bookletname;unitname;originalUnitId;responses;laststate
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB157";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""image_1\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB157a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB157b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB157c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB157d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB157\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045952257,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045852704,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB158";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""image_1\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB158a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB158b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB158c\"",\""status\"":\""DISPLAYED\"",\""value\"":1},{\""id\"":\""LFB158d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB158\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738045997513,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045955261,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB151";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""image_1\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB151a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB151b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB151c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB151d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB151\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738046047758,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738045999517,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB161";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01f\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB161\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738046085943,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738046049761,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"LFB162";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB162\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738046109047,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738046088947,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"FeedbackKT";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""feedback_1\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":5},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""feedback_2\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_5\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""feedback_3\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1738046118067,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738046111050,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44095-122-t1";"";"LKFB_T1_R6";"Ende";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]}]"",""ts"":1738046130123,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738046130123,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB101";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]}]"",""ts"":1738046861464,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738046861464,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB111";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""image_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1738046877606,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738046869536,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB121_4";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB121\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB122\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":\""54\""},{\""id\"":\""cloze_1\"",\""status\"":\""DISPLAYED\"",\""value\"":null},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB123\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB124\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":\""28\""},{\""id\"":\""cloze_2\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738046917795,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738046888683,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB125";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""LFB125\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_1\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":true},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_1a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB125_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_2a\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""LFB125_3\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":true},{\""id\"":\""LFB125_4\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_5\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":true},{\""id\"":\""LFB125_6\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":true},{\""id\"":\""LFB125_7\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_8\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""LFB125_8a\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""text_3\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB125_9\"",\""status\"":\""DISPLAYED\"",\""value\"":false}]"",""ts"":1738046946956,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738046922810,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB126";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB126\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738046983213,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738046954987,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB127";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""LFB127\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047016426,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738046986263,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB131";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01f\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01g\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01h\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01i\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""LFB131\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047072918,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047018506,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB132";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""image_2\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""intro_2\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""02a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""02b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""02c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""02d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB132\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047123289,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047076944,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB133";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""LFB133\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047148430,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047125295,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB134";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB134\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047163506,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047151440,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB135";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""LFB135\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047183645,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047164507,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB136";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""LFB136\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047218922,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047186661,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB137";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""LFB137\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047238028,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047220939,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB141";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB141a\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":4},{\""id\"":\""LFB141\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047270240,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047240071,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB142";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB142a\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""LFB142\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047525922,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047273247,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB144";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB144a\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01e\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01f\"",\""status\"":\""NOT_REACHED\"",\""value\"":null},{\""id\"":\""LFB144\"",\""status\"":\""NOT_REACHED\"",\""value\"":null}]"",""ts"":1738047565169,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047527923,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""none"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB146";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB146a\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""01a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":3},{\""id\"":\""01c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""01d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB146\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047600429,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047569236,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB147";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""text_4\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB147a\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""intro_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB147\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":\""100\""},{\""id\"":\""cloze_1\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047656732,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047602435,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
"lfbt1";"44449-94-t1";"";"LKFB_T1_R2";"LFB152";"";"[{""id"":""elementCodes"",""content"":""[{\""id\"":\""image_1\"",\""status\"":\""DISPLAYED\"",\""value\"":false},{\""id\"":\""text_1\"",\""status\"":\""DISPLAYED\"",\""value\"":[]},{\""id\"":\""LFB152a\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB152b\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB152c\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":2},{\""id\"":\""LFB152d\"",\""status\"":\""VALUE_CHANGED\"",\""value\"":1},{\""id\"":\""LFB152\"",\""status\"":\""DISPLAYED\"",\""value\"":null}]"",""ts"":1738047755379,""responseType"":""iqb-standard@1.0""},{""id"":""stateVariableCodes"",""content"":""[]"",""ts"":1738047658738,""responseType"":""iqb-standard@1.0""}]";"{""PLAYER"":""RUNNING"",""PRESENTATION_PROGRESS"":""complete"",""RESPONSE_PROGRESS"":""complete""}"
